listing_url,host_id,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood,london_borough,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,instant_bookable,cancellation_policy,24-hour check-in,Air conditioning,BBQ grill,Bathtub,Bed linens,Breakfast,Building staff,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Cat(s),Children’s books and toys,Coffee maker,Cooking basics,Crib,Dishwasher,Doorman,Dryer,Elevator,Ethernet connection,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Flat path to front door,Free parking on premises,Free street parking,Garden or backyard,Gym,Hair dryer,Handheld shower head,Hangers,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Internet,Iron,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Other,Pack ’n Play/travel crib,Paid parking off premises,Paid parking on premises,Patio or balcony,Pets allowed,Pets live on this property,Private entrance,Private living room,Room-darkening shades,Safety card,Self check-in,Shampoo,Single level home,Smoke detector,Smoking allowed,Step-free access,Suitable for events,TV,Washer,Well-lit path to entrance,Wheelchair accessible,Wide clearance to bed,Wide doorway,Wide hallway clearance
https://www.airbnb.com/rooms/3864203,2213185,0,8,1,LB of Harrow,Harrow,51.58708462,-0.336431994,Guesthouse,Private room,2,2,1,1,55,2,0,1,365,90,1,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3864377,19947436,0,2,0,LB of Ealing,Ealing,51.50801343,-0.299379369,Guest suite,Private room,2,1,1,1,70,2,5,1,1125,27,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3864695,19949503,0,1,1,LB of Islington,Islington,51.57323566,-0.128944411,Apartment,Entire home/apt,2,1,1,2,55,2,10,2,1125,65,0,flexible,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3864776,15225205,0,2,1,Kings Cross,Camden,51.53989185,-0.131765522,Apartment,Private room,2,1,1,1,30,1,5,1,1125,0,0,moderate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/3865510,19954663,0,1,1,Lisson Grove,Westminster,51.52300754,-0.172884131,Condominium,Entire home/apt,4,1,2,2,160,3,25,5,1122,13,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3866274,696065,0,3,1,Hackney,Hackney,51.5412042,-0.055269616,Apartment,Private room,2,1,1,1,35,1,10,3,1125,14,1,flexible,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3867160,15128707,1,1,1,LB of Brent,Brent,51.53361711,-0.228658149,Apartment,Entire home/apt,6,2.5,2,3,160,4,20,2,14,37,0,strict_14_with_grace_period,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3867360,2853267,1,3,1,Shoreditch,Hackney,51.53609007,-0.083110606,Apartment,Private room,1,1,1,1,39,1,0,5,180,47,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3867935,19970096,0,1,0,LB of Croydon,Croydon,51.4150125,-0.097459182,Apartment,Private room,1,1.5,1,1,32,1,0,30,1125,87,0,flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3868553,6378590,0,2,1,,Hackney,51.54127772,-0.072760276,Apartment,Private room,1,1,1,1,30,1,0,2,1125,67,0,strict_14_with_grace_period,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3868603,19974819,0,2,1,St. Pancras,Camden,51.52564091,-0.124458824,Serviced apartment,Entire home/apt,2,1,1,1,155,2,15,1,1125,27,1,moderate,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3871382,19997631,0,1,0,LB of Haringey,Haringey,51.57383579,-0.137455295,Apartment,Entire home/apt,2,1,1,1,45,1,0,14,90,6,0,flexible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/3871502,2427178,0,1,1,Wandsworth,Wandsworth,51.45250647,-0.186898346,Apartment,Entire home/apt,4,1.5,2,2,110,4,30,5,1125,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3871898,20000632,0,3,1,Battersea,Wandsworth,51.47916812,-0.166598034,House,Private room,2,1,1,0,70,1,40,1,1125,89,0,flexible,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3871899,20000632,0,3,1,Battersea,Wandsworth,51.4798065,-0.167080167,Townhouse,Private room,8,3,1,2,100,1,50,1,1125,80,0,moderate,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3872299,20002993,1,3,1,Hampstead,Camden,51.55370378,-0.163278351,Apartment,Private room,2,1,1,1,65,1,16,1,32,77,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3873331,10850933,0,1,1,LB of Merton,Merton,51.41142326,-0.14562786,House,Entire home/apt,4,1,2,2,90,1,0,3,3,39,0,moderate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3873762,19946917,0,6,0,City of Westminster,Westminster,51.52836637,-0.202693328,Apartment,Entire home/apt,5,1,2,3,85,1,0,2,1125,0,0,strict_14_with_grace_period,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
https://www.airbnb.com/rooms/3873852,18629849,0,3,0,LB of Brent,Brent,51.55068278,-0.235524229,Apartment,Private room,1,1,1,1,29,1,0,2,1125,82,0,flexible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3874544,9778686,1,2,0,City of Westminster,Westminster,51.52984772,-0.202992777,Apartment,Entire home/apt,4,1.5,2,2,79,2,0,2,1125,0,0,moderate,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3875430,20023995,0,2,1,RB of Kingston upon Thames,Kingston upon Thames,51.39000603,-0.304092742,Apartment,Private room,2,1,1,1,30,2,10,1,12,65,1,moderate,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3875713,16910973,0,1,1,Shepherd's Bush,Hammersmith and Fulham,51.50943856,-0.238372892,House,Private room,2,1,1,1,45,1,0,1,1125,0,0,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3876028,19305563,0,3,0,,Hackney,51.53469706,-0.065708879,Townhouse,Private room,2,1,1,1,29,1,15,10,28,24,0,flexible,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3879286,7163112,0,1,1,East Dulwich,Southwark,51.4547667,-0.063775603,House,Entire home/apt,5,3,3,3,170,5,30,3,1125,35,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3879416,10466259,0,1,0,Hampstead,Camden,51.56071908,-0.147253257,House,Private room,2,1,1,1,60,1,0,1,1125,0,0,flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/3879884,20056080,0,4,1,LB of Brent,Brent,51.53784077,-0.236088312,Loft,Private room,2,1,1,1,33,1,30,2,21,17,1,moderate,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3880442,19975598,0,1,1,,Haringey,51.57394988,-0.113385016,Apartment,Entire home/apt,5,1.5,3,0,93,1,0,3,365,9,0,strict_14_with_grace_period,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
https://www.airbnb.com/rooms/3881055,20063792,0,2,0,,Brent,51.56961177,-0.283736411,Bed and breakfast,Private room,2,1,1,1,27,1,15,1,1125,89,0,moderate,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3881206,6669715,0,4,0,Whitechapel/Brick Lane,Tower Hamlets,51.51787296,-0.061438406,Apartment,Private room,2,1.5,1,1,35,1,18,1,1125,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3881570,13978824,0,1,1,Nunhead,Southwark,51.46793821,-0.056946452,Bed and breakfast,Private room,1,1,1,1,65,1,0,1,1125,64,1,flexible,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/3882483,2369445,1,3,1,St. James's,Westminster,51.50675216,-0.131134287,Apartment,Private room,3,1,1,2,95,2,25,2,40,0,1,strict_14_with_grace_period,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3883065,11546721,1,4,1,Bow,Tower Hamlets,51.53214241,-0.024122751,Apartment,Private room,2,1,1,1,42,1,10,1,1125,82,0,strict_14_with_grace_period,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0
https://www.airbnb.com/rooms/3885413,20094988,0,1,1,Acton,Ealing,51.50549619,-0.261296073,House,Entire home/apt,6,2,4,3,125,1,0,1,1125,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3888460,6888533,0,2,0,Poplar,Tower Hamlets,51.50944198,-0.011155785,Apartment,Private room,2,1,1,1,27,1,0,30,1124,9,0,strict_14_with_grace_period,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0
https://www.airbnb.com/rooms/3888890,15730151,0,1,1,Chelsea,Kensington and Chelsea,51.49207175,-0.171083113,Apartment,Entire home/apt,4,2,2,4,189,1,0,5,1125,78,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3889597,9546997,0,1,0,Stockwell,Lambeth,51.47726962,-0.115756768,Apartment,Entire home/apt,4,1,2,3,160,1,0,1,1125,0,0,flexible,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3889767,20061170,1,2,0,St. Luke's,Islington,51.52662518,-0.092403969,Apartment,Private room,1,1,1,1,60,2,0,4,120,4,0,strict_14_with_grace_period,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3890015,19552144,0,3,0,Stoke Newington,Hackney,51.56461515,-0.084699012,House,Private room,2,1,1,1,35,1,15,2,1125,11,0,flexible,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3891808,1373089,0,2,1,Battersea,Wandsworth,51.47441633,-0.148796464,Apartment,Private room,2,1,1,1,58,2,25,1,1125,66,0,moderate,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3892110,222119,0,2,1,LB of Haringey,Haringey,51.59023127,-0.097169994,Apartment,Entire home/apt,4,1,1,1,85,1,0,2,7,0,0,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3892183,1429305,0,12,1,Mayfair,Westminster,51.51357122,-0.14744971,Apartment,Entire home/apt,3,1,1,2,300,1,15,1,300,32,1,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3892918,20145926,0,1,0,Bermondsey,Southwark,51.48791789,-0.068521984,Apartment,Private room,1,1,1,1,50,1,0,1,1125,90,0,strict_14_with_grace_period,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3893304,4394286,0,2,1,Hampstead,Camden,51.54591973,-0.189085042,Apartment,Private room,2,1,1,1,50,1,20,1,365,0,0,moderate,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3893713,20151691,1,1,0,Wandsworth,Wandsworth,51.45609698,-0.194786203,Apartment,Entire home/apt,2,1,1,1,85,1,0,2,1125,73,0,strict_14_with_grace_period,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
https://www.airbnb.com/rooms/3894307,1425784,0,69,1,Primrose Hill,Camden,51.54316548,-0.154441177,Apartment,Entire home/apt,7,1,2,3,189,6,20,2,1124,73,0,strict_14_with_grace_period,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3895544,20164395,0,1,1,LB of Ealing,Ealing,51.52215969,-0.339366634,House,Private room,1,1,1,1,41,1,20,3,1125,0,0,flexible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3895584,20164715,0,2,1,Hampstead,Camden,51.54043818,-0.188754809,Apartment,Entire home/apt,4,1,1,2,120,1,0,4,40,0,0,flexible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3895772,18629849,0,3,0,LB of Brent,Brent,51.55127102,-0.235752514,Apartment,Private room,1,1,1,3,29,1,0,2,1125,90,0,flexible,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
https://www.airbnb.com/rooms/3896814,12877723,0,5,0,Earls Court,Kensington and Chelsea,51.49250859,-0.18855479,Apartment,Private room,4,1,1,2,130,4,15,2,1125,0,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3897521,16415921,0,1,0,Forest Hill,Lewisham,51.44040864,-0.059380921,Apartment,Entire home/apt,4,1,2,2,60,1,0,1,1125,0,0,flexible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
https://www.airbnb.com/rooms/3897592,6832024,0,1,1,Haggerston,Hackney,51.53969065,-0.072753718,Apartment,Private room,1,1,1,1,55,1,15,2,1125,0,0,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3899999,7406522,0,1,0,Hackney,Hackney,51.54285494,-0.057105628,Apartment,Private room,1,1,1,1,64,1,0,1,1125,0,0,flexible,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3900987,20200526,0,2,1,LB of Haringey,Haringey,51.5853151,-0.073410516,Townhouse,Private room,1,1.5,1,1,24,1,4,1,1125,66,0,moderate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3902233,1586057,0,1,0,Acton,Ealing,51.50231695,-0.268539975,House,Private room,2,2,1,1,61,1,0,1,1125,0,0,flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.airbnb.com/rooms/3903325,14242021,0,2,1,Hammersmith,Hammersmith and Fulham,51.49088088,-0.211457273,Apartment,Entire home/apt,2,1,1,1,130,2,40,30,365,0,1,moderate,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
https://www.airbnb.com/rooms/3903411,20213889,0,2,1,Whitechapel/Brick Lane,Tower Hamlets,51.51273312,-0.068087733,Apartment,Entire home/apt,2,1,1,1,60,1,0,28,365,7,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
https://www.airbnb.com/rooms/3904568,20220783,0,2,1,Streatham,Lambeth,51.43768997,-0.125981054,Apartment,Entire home/apt,4,2,2,2,250,2,0,2,15,81,0,moderate,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
